상권_코드_명,기준_년_코드,기준_분기_코드,yearquarter,lease_sole,lease_corp,owner,is_risky_0,is_risky_1,total_stores_count,existing_customers_count,Restaurant,Service,Distribution,Japanese,Korean,Western,Bar,PersonalService,ArtSportsandLeisure-relatedServiceIndustry,BakeryDessert,Cafe,ProfessionalDistribution,HealthcareServiceIndustry,EducationServiceIndustry,Fastfood,average(age),average(duration),average(is_franchise),average(business_square_size),average(monthly_rental_fee),average(regular_employees_count),average(rental_deposit),average(sum_customer_cnt),average(sum_new_customer_cnt),average(sum_purchase_card),average(sum_purchase_cash),average(sum_purchase_invoice),average(sum_weekend_sales_delivery),average(sum_weekend_sales_card),average(sum_sales_card),average(sum_sales_delivery),average(sum_sales_invoice),경영_위기_비율,클러스터
경의선책거리,2022,3,2022-3,18.0,0.0,0.0,11.0,7.0,18.0,0.5616666532,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5999999976,4.8166666662,0.0,48.4683333133,1.4583333366,0.4583333327,1.1666665868,1.3511111118,0.7894444452,3.5417920001,0.2536897788,1.1975014242,1.1e-09,2.1907055532,6.7344110893,5e-10,0.0281333283,0.3888888888888889,0
경의선책거리,2022,4,2022-4,16.0,0.0,0.0,11.0,5.0,16.0,0.5993333064,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7000000198,4.8812500036,0.0,50.1256251051,1.4531250066,0.5156250047,1.0624999162,1.7766666771,1.1773333407,3.175044819,0.2599488768,1.4219061503,2.3e-09,2.9258625076,7.4661906688,7.9e-09,0.1938929461,0.3125,0
경의선책거리,2023,1,2023-1,15.0,0.0,0.0,9.0,6.0,15.0,0.7061538302,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7599999834,4.9199999972,0.0,51.1199999266,1.4500000011,0.5833333322,1.0000000082,1.8099999959,1.1038461501,2.1172054657,0.262437934,1.4948797638,1.6e-09,2.3285233228,7.3575366146,-1.9e-09,0.1696266549,0.4,0
경희대학교(경희대),2022,1,2022-1,18.0,0.0,0.0,16.0,2.0,18.0,0.6633333234,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8666666598,6.0833333319,0.0,132.5033332844,1.7166666652,0.6394444456,3.4166666363,3.1193333323,2.455999999,2.142298395,1.044910724,9.1778605616,0.0503611136,3.3120555579,14.1331440667,0.1878055561,1e-10,0.1111111111111111,0
경희대학교(경희대),2022,2,2022-2,19.0,0.0,0.0,15.0,4.0,19.0,1.3668749849,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0684210388,6.0684210517,0.0,128.9505262328,1.7842105277,0.6189473707,3.5000000176,6.4793749998,5.1125000017,3.7218527362,1.5525493163,14.2396055328,0.0317894744,8.9397355331,28.9391600147,0.1563947369,5.9e-09,0.2105263157894736,0
경희대학교(경희대),2022,3,2022-3,21.0,0.0,0.0,19.0,2.0,21.0,1.3219999923,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4142857164,6.0428571446,0.0,122.8600000359,1.9000000017,0.5600000009,3.6428571317,6.1634999916,4.841499996,3.4815386177,0.9101926666,14.7627096682,0.0205238107,10.3262639047,30.9049841432,0.0947142869,5e-10,0.0952380952380952,0
경희대학교(경희대),2022,4,2022-4,19.0,0.0,0.0,18.0,1.0,19.0,1.2078947191,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7947368449,6.173684211,0.0,129.897894707,1.8157894742,0.522105265,3.3947368436,5.2289473643,4.0210526304,4.2383061629,1.0557726332,15.0560696929,0.022526317,11.0511595318,30.503283601,0.0726315804,2.7e-09,0.0526315789473684,0
경희대학교(경희대),2023,1,2023-1,18.0,0.0,0.0,16.0,2.0,18.0,1.1049999888,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4333333286,6.2499999994,0.0,134.0033332895,1.766666667,1.5188888896,3.2499999736,4.6377777764,3.532777778,3.0897532797,0.9754893916,13.7569222909,0.0013888885,9.5901811661,29.7548878918,0.0102777735,8e-09,0.1111111111111111,0
광화문역,2022,1,2022-1,60.0,0.0,0.0,55.0,5.0,60.0,6.3789999949,60.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,46.3199999976,5.8899999993,0.0,64.029011661,1.6626250012,1.3831666666,2.2850000148,9.3653333338,2.9863333338,2.0596993502,0.6416766838,8.0755840994,0.0315833342,2.4521500011,19.1510174692,0.2034766683,0.5492183304,0.0833333333333333,3
광화문역,2022,2,2022-2,61.0,0.0,0.0,53.0,8.0,61.0,8.1274137865,61.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,45.5213114747,6.1295081975,0.0,68.7091491583,1.8822540982,1.4370491807,2.7065573728,13.1736206906,5.0462068969,2.6633947547,0.7671115903,9.6500780882,0.0319180326,2.9983440988,26.6408056382,0.1079016383,0.6427081998,0.1311475409836065,3
광화문역,2022,3,2022-3,61.0,0.0,0.0,56.0,5.0,61.0,10.1893220317,61.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,43.852459017,5.6393442632,0.0,63.6670967158,1.8100819672,1.4727868857,3.0180327876,16.2754237291,6.0861016951,3.1195404755,0.5018713445,10.481871635,0.0079098361,2.4373036063,26.1144663742,0.1071475398,0.6378558995,0.081967213114754,3
광화문역,2022,4,2022-4,60.0,0.0,0.0,50.0,10.0,60.0,9.8737499936,60.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,43.1683333366,5.7266666673,0.0,65.7997150164,1.8233750005,1.4925000001,3.1016666574,15.6439285716,5.7701785716,2.9455810007,0.6439144674,10.2924336005,6e-10,2.109285166,23.2476816684,0.0516133343,0.9072736666,0.1666666666666666,3
광화문역,2023,1,2023-1,64.0,0.0,0.0,58.0,6.0,64.0,9.0511864352,64.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,43.6296875027,5.96875,0.0,64.7966078324,2.0030859385,1.5956250005,3.0015625276,15.0537288163,6.0025423748,3.0323845009,0.2981764382,9.2777219398,0.0018843753,1.9555695167,23.0332527552,0.0197859386,0.9574111105,0.09375,3
교대역(법원.검찰청),2022,1,2022-1,76.0,10.0,0.0,68.0,18.0,86.0,2.8155813925,47.0,39.0,0.0,0.0,27.0,0.0,0.0,21.0,0.0,0.0,20.0,0.0,18.0,0.0,0.0,42.8348837222,5.1023255822,0.1046511628,124.6540360393,3.0174767439,2.1475581395,4.9372092844,5.4249999997,2.6094186045,8.1431491512,0.371427419,11.9736276479,0.1596186052,2.6002939526,23.4369641001,0.6371476751,0.0501511628,0.2093023255813953,2
교대역(법원.검찰청),2022,2,2022-2,80.0,12.0,0.0,71.0,21.0,92.0,3.7490217359,53.0,39.0,0.0,0.0,29.0,0.0,0.0,21.0,0.0,0.0,24.0,0.0,18.0,0.0,0.0,42.9739130408,4.8673913045,0.097826087,123.3989902179,2.9772065221,2.0354347828,4.908695652,7.1355434783,3.386521739,8.8884408489,0.4863918589,12.7559838907,0.1815021739,2.6135839132,25.7724518992,0.7100869349,0.0540419553,0.2282608695652173,2
교대역(법원.검찰청),2022,3,2022-3,87.0,16.0,0.0,78.0,25.0,103.0,4.1841414109,58.0,45.0,0.0,0.0,30.0,0.0,0.0,24.0,0.0,0.0,28.0,0.0,21.0,0.0,0.0,42.899029129,4.8572815541,0.0970873786,119.0699718432,3.0786699029,1.9924271842,5.1368932055,7.7969696985,3.612828283,8.3541988245,0.4581532234,12.1012977279,0.2231320392,2.3347411161,22.5287997549,0.8558271847,0.0850582523,0.2427184466019417,2
교대역(법원.검찰청),2022,4,2022-4,82.0,21.0,0.0,73.0,30.0,103.0,4.7303092758,60.0,43.0,0.0,0.0,33.0,0.0,0.0,21.0,0.0,0.0,27.0,0.0,22.0,0.0,0.0,43.0844660201,4.6262135922,0.1165048544,116.2652145596,3.1136213593,1.9981553401,5.2728155385,8.721443299,3.9911340208,8.0153005345,0.3433914081,14.2502540094,0.427030097,3.293494709,26.074922573,1.7002262137,0.0645779708,0.2912621359223301,2
교대역(법원.검찰청),2023,1,2023-1,90.0,21.0,0.0,81.0,30.0,111.0,4.7320952351,63.0,48.0,0.0,0.0,33.0,0.0,0.0,21.0,0.0,0.0,30.0,0.0,27.0,0.0,0.0,43.200000002,4.5459459464,0.1081081081,118.8871810832,3.4148918913,2.1950450448,5.6945946005,8.7027619044,3.9706666667,6.0719415137,0.3552948382,13.9940203323,0.4288801804,2.672753108,28.1738390433,1.759390091,0.0313250992,0.2702702702702703,2
구로디지털단지,2022,1,2022-1,56.0,9.0,0.0,56.0,9.0,65.0,13.2904687453,65.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,42.3584615367,4.7861538462,0.0923076923,145.1565692257,3.7462538472,1.316,5.5388076862,18.3912500008,5.1007812507,3.4783413094,0.1365941847,14.5483046302,0.4420692312,1.8352087681,21.7376086273,1.5808646161,0.5043664488,0.1384615384615384,3
구로디지털단지,2022,2,2022-2,50.0,11.0,0.0,48.0,13.0,61.0,16.4293103391,61.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,42.8016393484,4.7983606563,0.0983606557,145.1166721364,3.6214180347,1.282131148,5.3302049212,22.5212068975,6.0918965526,4.7960096241,0.181853279,15.6177497232,0.2324819673,1.1491598356,22.4655923073,0.9466639353,0.9248183957,0.2131147540983606,3
구로디지털단지,2022,3,2022-3,55.0,12.0,0.0,49.0,18.0,67.0,15.8660655693,67.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,42.0820895507,4.3925373135,0.0895522388,148.1807014882,3.6971119404,1.2830303033,5.5030223742,22.6129508195,6.746885246,4.7264027169,0.2023761197,16.4449529962,0.3336895517,1.6682099993,24.7421737282,1.3703925355,1.0982486677,0.2686567164179104,3
구로디지털단지,2022,4,2022-4,62.0,9.0,0.0,55.0,16.0,71.0,15.3825373088,71.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,39.8042253523,3.8253521132,0.0845070423,147.8964366307,3.5915492963,1.1814084513,5.3391549256,21.3501492533,5.9676119404,3.9596354085,0.2288047183,15.6344185359,0.3015014088,1.4548838031,24.4024374548,1.2276112674,2.2261373794,0.2253521126760563,3
구로디지털단지,2023,1,2023-1,62.0,9.0,0.0,58.0,13.0,71.0,15.2487878728,71.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,40.6056337963,3.7619718304,0.0845070423,156.93361968,3.8098591549,1.4014084507,5.4799999941,20.7895454543,5.540757576,2.6950170684,0.311906662,15.7277788239,0.3245352111,1.2410574626,24.9785293412,1.2238140842,2.4317503916,0.1830985915492957,3
구로디지털단지역,2022,1,2022-1,21.0,0.0,0.0,17.0,4.0,21.0,1.7194999817,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.571428569,4.6714285712,0.1428571429,178.1413713848,4.5571428562,2.3990476212,13.1428571375,7.4390000047,5.7195000027,3.5631444775,0.7768650012,28.6989314241,1.8856714313,11.0686819063,41.3492195218,7.7213238138,3.5e-09,0.1904761904761904,3
구로디지털단지역,2022,2,2022-2,20.0,0.0,0.0,17.0,3.0,20.0,2.0319999798,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.795000009,4.805000003,0.15,185.4484399644,4.672500002,2.4120000007,13.5999999075,9.7919999979,7.759999997,4.7709812498,0.6765900513,43.2336756542,2.0756799996,16.3602629981,66.4003304993,8.4130949992,4e-10,0.15,3
구로디지털단지역,2022,3,2022-3,21.0,0.0,0.0,19.0,2.0,21.0,1.8104761809,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5714285625,4.6714285724,0.1428571429,178.1413714276,4.5571428579,2.261904764,13.142857165,9.035238097,7.2247619075,5.4015555205,0.7853882398,39.4373670466,2.0151952402,15.2897380954,59.5169923757,9.7095142889,0.0285714353,0.0952380952380952,3
구로디지털단지역,2022,4,2022-4,24.0,0.0,0.0,22.0,2.0,24.0,1.6974999891,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7625000043,4.1625000019,0.125,166.654950034,4.6125000024,2.0137500011,12.750000009,9.0437499967,7.3462499983,5.5519919608,0.755083501,45.4642060805,2.4121750013,18.1041042062,67.3455571173,9.6305333337,0.0249999983,0.0833333333333333,3
구로디지털단지역,2023,1,2023-1,24.0,0.0,0.0,22.0,2.0,24.0,1.6729166571,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.762499994,4.1625000006,0.125,166.6549499424,4.6125,1.9062500012,12.7500000592,8.8558333326,7.1829166675,3.2567131241,0.462884793,39.3242881325,1.6213791684,16.0549854213,64.9079312528,7.3222166694,0.0249999959,0.0833333333333333,3
구로역,2022,1,2022-1,33.0,0.0,0.0,28.0,5.0,33.0,0.2124242334,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,45.4090909043,11.5909090886,0.0,32.9927272119,1.1499999994,0.9999999991,1.2136363633,0.4369696972,0.2245454546,2.6101431496,0.2491477589,45.5719236325,8e-10,0.491841057,6.9319011726,-7e-10,44.3257323263,0.1515151515151515,1
구로역,2022,2,2022-2,30.0,0.0,0.0,19.0,11.0,30.0,0.2166666572,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,44.6499999976,10.7900000006,0.0,29.5270000019,0.975000002,0.9500000023,1.0299999889,0.4703703698,0.2537037039,3.3700393013,0.2971669672,42.6349612461,9e-10,0.369044333,5.2282304664,9e-10,41.4514592693,0.3666666666666666,1
구로역,2022,3,2022-3,34.0,0.0,0.0,26.0,8.0,34.0,0.1758064434,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,44.6529411716,11.4088235286,0.0,29.9402941173,1.0455882353,1.0929411759,1.094117612,0.3974193568,0.2216129036,4.1897231737,0.1599703247,45.5243543245,-7e-10,0.3608808787,5.5147822751,-2e-10,48.5415242736,0.2352941176470588,1
구로역,2022,4,2022-4,31.0,3.0,0.0,21.0,13.0,34.0,0.2019230701,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,44.0705882418,10.8823529439,0.0,25.1588235408,1.0514705887,1.0879411771,1.0779411316,0.4584615424,0.2565384648,5.8340193279,0.1914332656,51.6741945319,1.3e-09,0.3177155915,6.2464889759,2.1e-09,56.3892529722,0.3823529411764705,1
구로역,2023,1,2023-1,33.0,3.0,0.0,29.0,7.0,36.0,0.1718749917,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,44.5666666615,11.3666666665,0.0,27.2416666597,1.1541666689,0.9441666674,1.1874999695,0.384374997,0.2124999981,5.163491975,0.3088736675,49.0140782516,-5e-10,0.2141283342,6.4711079468,-1.6e-09,60.3913793358,0.1944444444444444,1
구역삼세무서,2022,1,2022-1,61.0,0.0,0.0,55.0,6.0,61.0,1.9375862023,41.0,0.0,20.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,38.0196721313,4.7245901636,0.0983606557,73.316049194,1.7409836077,1.4140983614,2.3292212935,4.2927586216,2.3551724147,6.5752130508,0.4545911806,41.4523747416,2.6406737701,1.9085557393,15.2474027929,9.9133163934,22.0001782297,0.0983606557377049,3
구역삼세무서,2022,2,2022-2,59.0,3.0,0.0,52.0,10.0,62.0,2.3093103418,41.0,0.0,21.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,0.0,0.0,0.0,37.7209677434,4.4129032267,0.0967741935,80.5033709842,1.884032259,0.8951612917,2.5739112708,5.6489655181,3.3396551729,4.4939453409,0.6895117266,17.2834203107,2.6450967748,3.978816937,20.1584082307,8.9408838715,1.7629951628,0.1612903225806451,3
구역삼세무서,2022,3,2022-3,62.0,3.0,0.0,49.0,16.0,65.0,2.306612898,44.0,0.0,21.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,0.0,0.0,0.0,37.4461538453,4.3123076932,0.0923076923,77.6262923175,1.8747692318,0.8758461546,2.5474230877,5.4070967747,3.1004838714,4.785603154,0.5816565236,16.357221662,2.5057892158,3.5648430779,18.7493830808,8.4664538309,2.4191507674,0.2461538461538461,3
구역삼세무서,2022,4,2022-4,64.0,3.0,0.0,53.0,14.0,67.0,2.428437496,46.0,0.0,21.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,0.0,0.0,0.0,37.3895522436,4.2119402998,0.0895522388,76.6538656855,1.8650746265,0.9025373141,2.5385447609,5.5751562513,3.1467187518,4.9243842224,0.6450822239,15.6344107937,2.3700044785,3.6526911957,20.1333873165,8.1345477629,2.8835940314,0.208955223880597,3
구역삼세무서,2023,1,2023-1,63.0,3.0,0.0,54.0,12.0,66.0,2.4619999952,45.0,0.0,21.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,0.0,0.0,0.0,38.0227272717,4.2636363634,0.0909090909,78.5455909133,1.8895454542,0.8512121212,2.5239772831,5.6241666655,3.1621666666,3.4843072889,0.5628038186,15.5938333368,2.1292333337,3.2929703024,19.5279619684,7.4840363646,2.1692487899,0.1818181818181818,3
구의역,2022,1,2022-1,42.0,0.0,0.0,38.0,4.0,42.0,0.6690476107,42.0,0.0,0.0,0.0,24.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9928571478,3.7642857155,0.2142857143,70.9600000016,1.6685714283,0.7504761913,3.0571428579,3.1471428575,2.4780952382,5.485618071,0.2569839052,9.2849337101,0.6344833343,7.0258249992,19.620239708,1.9924857161,2e-09,0.0952380952380952,1
구의역,2022,2,2022-2,41.0,0.0,0.0,39.0,2.0,41.0,0.8722499902,41.0,0.0,0.0,0.0,23.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7536585365,3.7243902436,0.1707317073,69.7260975798,1.665365854,0.6595121959,2.9853658756,4.4787499986,3.6065000003,3.8798951963,0.4063100741,11.3076464885,0.1828609761,9.3972712188,27.087573412,0.5787170738,5.6e-09,0.048780487804878,1
구의역,2022,3,2022-3,42.0,0.0,0.0,38.0,4.0,42.0,0.9505128136,42.0,0.0,0.0,0.0,24.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.149999998,3.6071428574,0.1428571429,68.1878571423,1.6542857163,0.6214285726,2.9142857161,4.3507692302,3.4002564098,3.9458898112,0.3575726908,9.7806321915,0.0292380961,8.3061459515,25.0555935729,0.1126428584,-1.2e-09,0.0952380952380952,1
구의역,2022,4,2022-4,41.0,0.0,0.0,38.0,3.0,41.0,1.0374999961,41.0,0.0,0.0,0.0,22.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.241463408,3.5365853657,0.1463414634,62.2792682839,1.5421951222,0.6158536582,2.8146341628,4.4542500011,3.4167500012,3.3090879263,0.3987017077,11.1809568712,0.050341464,9.7396217046,27.4538726728,0.1607682928,1.9e-09,0.073170731707317,1
구의역,2023,1,2023-1,42.0,0.0,0.0,38.0,4.0,42.0,0.9787499968,42.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9999999992,3.4428571427,0.1428571429,58.1721428889,1.4792857151,1.0957142869,2.7714285914,3.9005000017,2.9217500011,2.210982905,0.7643865484,9.5204451186,0.0457500007,7.6724769063,24.005060716,0.154738096,-6.4e-09,0.0952380952380952,1
국회의사당역(국회의사당),2022,1,2022-1,30.0,12.0,0.0,38.0,4.0,42.0,2.7773809431,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1999999966,5.7999999997,0.1428571429,231.3550214049,5.1824357131,3.2040476192,6.5171071806,6.908333332,4.1309523803,4.4785874978,0.3650686908,23.0980538041,0.6640642865,5.8811142825,37.7258216946,3.2988952389,0.0419047618,0.0952380952380952,3
국회의사당역(국회의사당),2022,2,2022-2,31.0,12.0,0.0,37.0,6.0,43.0,3.0541860428,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6186046414,6.055813953,0.1395348837,233.6490906777,5.1130767447,3.2548837223,6.4120581075,8.5011627873,5.4469767428,4.346906396,0.4885744657,29.2863527681,0.5069023262,9.4508439298,53.3239865099,2.2713953493,0.0468930256,0.1395348837209302,3
국회의사당역(국회의사당),2022,3,2022-3,33.0,9.0,0.0,37.0,5.0,42.0,3.7202380846,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1214285652,6.607142857,0.1428571429,233.5308428434,5.0538642868,3.2440476191,6.5242499733,9.8421428563,6.1219047606,5.1931972831,0.5234114294,30.3875374711,0.3401785721,10.5965846655,58.9412684421,2.0073190488,0.0960952329,0.119047619047619,3
국회의사당역(국회의사당),2022,4,2022-4,38.0,9.0,0.0,38.0,9.0,47.0,3.6355319073,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3787234043,6.3659574472,0.1276595745,218.5211787388,5.0481340439,2.9344680846,6.8301808675,9.3865957441,5.7510638283,4.8378663191,0.5684275535,34.2010813809,0.2772999994,9.7327256794,60.5724447617,1.527555318,0.0726127681,0.1914893617021276,3
국회의사당역(국회의사당),2023,1,2023-1,42.0,9.0,0.0,47.0,4.0,51.0,3.84431372,51.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2764705893,6.3235294127,0.1176470588,209.3165764673,4.9267117647,2.7443137263,6.7846765085,9.5447058843,5.7003921585,2.5947591194,0.4950734709,27.0495899459,0.1934450987,7.6042074518,52.371370353,1.0684451002,0.1009112753,0.0784313725490196,3
군자역,2022,1,2022-1,80.0,1.0,0.0,70.0,11.0,81.0,1.4331249964,64.0,17.0,0.0,0.0,23.0,0.0,18.0,17.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,41.2148148184,5.2444444452,0.037037037,60.2826740796,1.4249326297,0.634938272,2.0000000078,3.3018749998,1.8687499993,2.620631161,0.7460464196,5.5652251974,0.3471893707,2.5469729625,10.1344231599,1.4888139258,0.3559864197,0.1358024691358024,1
군자역,2022,2,2022-2,83.0,3.0,0.0,67.0,19.0,86.0,1.7580232526,61.0,25.0,0.0,0.0,24.0,0.0,15.0,25.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,42.0813953483,5.1604651161,0.0348837209,69.4141465189,1.4786627906,0.4768604654,2.2046511688,4.4846511629,2.7266279076,2.7968669996,0.7530179999,6.6558628375,0.2858363143,3.7768076741,14.625658731,1.055433582,0.3789488391,0.2209302325581395,1
군자역,2022,3,2022-3,91.0,3.0,0.0,78.0,16.0,94.0,2.2222340405,64.0,30.0,0.0,0.0,27.0,0.0,15.0,30.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,41.8457446782,4.9393617021,0.0319148936,71.43368721,1.5262234034,0.4965957443,2.2223404258,5.0799999993,2.8577659574,2.9098847854,0.577945532,6.0263848898,0.2407622343,3.638462765,14.047479302,0.6713713829,0.5000178706,0.1702127659574468,1
군자역,2022,4,2022-4,102.0,3.0,0.0,88.0,17.0,105.0,2.8776190465,75.0,30.0,0.0,0.0,30.0,0.0,18.0,30.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,41.268571425,4.5685714282,0.0285714286,66.9891104628,1.539190476,0.5523809526,2.2009523745,6.0042857141,3.1266666664,2.7097557896,0.5071212379,7.0025828333,0.3020569428,3.8198695701,13.8523757574,0.8178065615,0.2994114271,0.1619047619047619,1
군자역,2023,1,2023-1,103.0,3.0,0.0,87.0,19.0,106.0,2.6051886783,76.0,30.0,0.0,0.0,33.0,0.0,16.0,30.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,41.150943396,4.5188679245,0.0283018868,66.8103452767,1.5341037741,0.5837735847,2.1933962156,5.6499999994,3.0448113208,1.8155452636,0.6257507172,6.3008379068,0.2860320756,3.3457236789,13.2218451681,0.8778942456,0.314471697,0.1792452830188679,1
길동역,2022,1,2022-1,44.0,3.0,0.0,37.0,10.0,47.0,1.2943181721,47.0,0.0,0.0,0.0,30.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8276595775,4.3702127673,0.1276595745,91.3034680714,2.9379914905,0.6708510646,4.1851063907,3.7286363644,2.4343181823,2.2307250419,0.76616283,9.8540299427,1.4234468092,3.3422297459,13.1298680464,4.5477446819,0.0293687277,0.2127659574468085,1
길동역,2022,2,2022-2,45.0,3.0,0.0,38.0,10.0,48.0,1.5575555492,48.0,0.0,0.0,0.0,30.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8374999993,4.3312499998,0.125,91.2744374922,2.8997000005,0.6741666672,4.1187499914,4.9793333334,3.4217777781,2.4178623964,0.7714337715,13.9392525019,1.1170166669,5.5364583342,20.5791985022,3.8873104171,0.0691995229,0.2083333333333333,1
길동역,2022,3,2022-3,42.0,3.0,0.0,41.0,4.0,45.0,1.5090909003,45.0,0.0,0.0,0.0,27.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4155555556,4.2711111109,0.1333333333,93.1600666865,3.0041244449,0.7284444442,4.2266666419,5.144999998,3.6359090903,3.3841742432,0.7363087343,14.9536232902,1.4422000016,5.9989238462,21.9295102909,4.8293222237,0.0291967169,0.0888888888888888,1
길동역,2022,4,2022-4,44.0,3.0,0.0,37.0,10.0,47.0,1.532727266,47.0,0.0,0.0,0.0,27.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8212766036,4.0170212783,0.1276595745,95.85304256,3.148629787,0.783617022,4.5042553051,5.4429545473,3.910227273,3.4792507233,0.5541733193,14.9789801706,1.4501638302,7.3421295754,25.1544180076,4.0703531919,0.2295169174,0.2127659574468085,1
길동역,2023,1,2023-1,45.0,2.0,0.0,39.0,8.0,47.0,1.3357142828,47.0,0.0,0.0,0.0,27.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1638297872,3.8595744693,0.1276595745,92.9851701974,3.22894468,0.6725531918,4.6212766036,5.0742857127,3.7385714283,2.1632239579,0.7899914257,13.325603055,0.945021277,6.4670317009,23.7697519031,2.8462276605,0.1404255298,0.1702127659574468,1
